# Compiled uscn_e6e24608e08c48faa846f525, actor vehicle-mu2h6tvn-p33bko3h; x,z,yaw,speed at 50 Hz. Wheelbase assumption 2.7 m.
735.615,-1773.7574,-2.149805,8.05550011393638
735.5268,-1773.6226,-2.149805,8.05550011393638
735.4387,-1773.4877,-2.149805,8.05550011393638
735.3505,-1773.3529,-2.149805,8.05550011393638
735.2623,-1773.218,-2.149805,8.05550011393638
735.1742,-1773.0832,-2.149805,8.05550011393638
735.086,-1772.9483,-2.149805,8.05550011393638
734.9979,-1772.8135,-2.149805,8.05550011393638
734.9097,-1772.6786,-2.149805,8.05550011393638
734.8215,-1772.5438,-2.149805,8.05550011393638
734.7334,-1772.4089,-2.149805,8.05550011393638
734.6452,-1772.2741,-2.149805,8.05550011393638
734.5571,-1772.1392,-2.149805,8.05550011393638
734.4689,-1772.0044,-2.149805,8.05550011393638
734.3808,-1771.8695,-2.149805,8.05550011393638
734.2926,-1771.7347,-2.149805,8.05550011393638
734.2044,-1771.5998,-2.149805,8.05550011393638
734.1163,-1771.465,-2.149805,8.05550011393638
734.0281,-1771.3301,-2.149805,8.05550011393638
733.94,-1771.1953,-2.149805,8.05550011393638
733.8518,-1771.0604,-2.149805,8.05550011393638
733.7636,-1770.9256,-2.149805,8.05550011393638
733.6755,-1770.7907,-2.149805,8.05550011393638
733.5873,-1770.6559,-2.149805,8.05550011393638
733.4992,-1770.521,-2.149805,8.05550011393638
733.411,-1770.3862,-2.149805,8.05550011393638
733.3228,-1770.2513,-2.149805,8.05550011393638
733.2347,-1770.1165,-2.149805,8.05550011393638
733.1465,-1769.9816,-2.149805,8.05550011393638
733.0584,-1769.8468,-2.149805,8.05550011393638
732.9702,-1769.7119,-2.149805,8.05550011393638
732.8821,-1769.5771,-2.149805,8.05550011393638
732.7939,-1769.4422,-2.149805,8.05550011393638
732.7057,-1769.3074,-2.149805,8.05550011393638
732.6176,-1769.1725,-2.149805,8.05550011393638
732.5294,-1769.0377,-2.149805,8.05550011393638
732.4413,-1768.9028,-2.149805,8.05550011393638
732.3531,-1768.768,-2.149805,8.05550011393638
732.2649,-1768.6331,-2.149805,8.05550011393638
732.1768,-1768.4983,-2.149805,8.05550011393638
732.0886,-1768.3634,-2.149805,8.05550011393638
732.0005,-1768.2286,-2.149805,8.05550011393638
731.9123,-1768.0937,-2.149805,8.05550011393638
731.8241,-1767.9589,-2.149805,8.05550011393638
731.736,-1767.824,-2.149805,8.05550011393638
731.6478,-1767.6892,-2.149805,8.05550011393638
731.5597,-1767.5543,-2.149805,8.05550011393638
731.4715,-1767.4194,-2.149805,8.05550011393638
731.3833,-1767.2846,-2.149805,8.05550011393638
731.2952,-1767.1497,-2.149805,8.05550011393638
731.207,-1767.0149,-2.149805,8.05550011393638
731.1189,-1766.88,-2.149805,8.05550011393638
731.0307,-1766.7452,-2.149805,8.05550011393638
730.9426,-1766.6103,-2.149805,8.05560051809448
730.8544,-1766.4755,-2.149805,8.05560051809448
730.7662,-1766.3406,-2.149805,8.05560051809448
730.6781,-1766.2058,-2.149805,8.05560051809448
730.5899,-1766.0709,-2.149805,8.05560051809448
730.5018,-1765.9361,-2.149805,8.05560051809448
730.4136,-1765.8012,-2.149805,8.05560051809448
